user_id,location,age
169438,"cozad,nebraska,usa",39.0
171088,"cambridge,massachusetts,usa",
178079,"northlasvegas,nevada,usa",55.0
178223,"siouxfalls,southdakota,usa",34.0
180658,"littlerock,arkansas,usa",
190185,"mesa,arizona,usa",
192006,"columbus,ohio,usa",49.0
198327,"ranchopalosverdes,california,usa",44.0
199491,"santabarbara,california,usa",21.0
200382,"newwestminster,britishcolumbia,canada",60.0
211264,"pickerington,ohio,usa",38.0
218552,"sanantonio,texas,usa",48.0
218836,"lancaster,pennsylvania,usa",
223431,"losangeles,california,usa",
226616,"tucson,arizona,usa",
231149,"providence,rhodeisland,usa",
232736,"evansville,indiana,usa",46.0
234165,"upton,massachusetts,usa",
238541,"vancouver,britishcolumbia,canada",
245568,"springport,michigan,usa",
248594,"sandiego,california,usa",
250981,"providence,rhodeisland,usa",
251019,"everton,missouri,usa",52.0
251157,"chicago,illinois,usa",
251483,"gilroy,california,usa",54.0
252071,"catawba,wisconsin,usa",32.0
253629,"gulfbreeze,florida,usa",
254758,"wilmington,delaware,usa",26.0
265656,"chicagoheights,illinois,usa",41.0
270723,"houston,texas,usa",54.0
44,"blackmountain,northcarolina,usa",51.0
2276,"niskayuna,newyork,usa",46.0
3145,"austin,texas,usa",34.0
8870,"austin,texas,usa",45.0
8936,"elizabethcity,northcarolina,usa",18.0
16010,"carlinville,illinois,usa",
18333,"grapevine,texas,usa",53.0
19570,"bolingbrook,illinois,usa",63.0
21231,"lancaster,pennsylvania,usa",
21540,"edmonton,alberta,canada",
22579,"euless,texas,usa",50.0
24926,"halifax,novascotia,canada",49.0
25153,"oakland,california,usa",
28634,"badaxe,michigan,usa",28.0
29497,"boise,idaho,usa",
32798,"columbia,southcarolina,usa",
34087,"brantford,ontario,canada",
35788,"alta,iowa,usa",53.0
38725,"vancouver,britishcolumbia,canada",
38781,"kingsville,texas,usa",31.0
40504,"sandiego,california,usa",
51742,"brooklyn,newyork,usa",
53220,"fullerton,california,usa",36.0
54511,"austin,texas,usa",50.0
65663,"syracuse,newyork,usa",32.0
69355,"syracuse,newyork,usa",
70014,"peoria,illinois,usa",
70065,"winnipeg,manitoba,canada",19.0
76710,"marietta,georgia,usa",57.0
76767,"sanbernardino,california,usa",
76890,"wausau,wisconsin,usa",
79715,"summerville,southcarolina,usa",
82497,"yulee,florida,usa",47.0
82842,"lansdowne,pennsylvania,usa",
83287,"tulsa,oklahoma,usa",45.0
85164,"cambridge,massachusetts,usa",30.0
85955,"southjordan,utah,usa",
86792,"philadelphia,pennsylvania,usa",37.0
87610,"longbeach,california,usa",45.0
88278,"charleston,southcarolina,usa",
88937,"cary,northcarolina,usa",39.0
94264,"portales,newmexico,usa",69.0
98904,"billings,montana,usa",28.0
103496,"pleasanton,california,usa",
112559,"dallas,texas,usa",37.0
119650,"marinecity,michigan,usa",29.0
123468,"toronto,ontario,canada",42.0
124488,"keaau,hawaii,usa",
128742,"caledonia,ontario,canada",40.0
128915,"ridgeland,southcarolina,usa",43.0
130460,"thevillages,florida,usa",63.0
139355,"pittsburgh,pennsylvania,usa",57.0
144318,"grimes,iowa,usa",
144348,"lakemary,florida,usa",31.0
147166,"london,england,unitedkingdom",38.0
147839,"mokena,illinois,usa",47.0
151653,"omaha,nebraska,usa",
160803,"errington,britishcolumbia,canada",
163804,"bonaire,georgia,usa",43.0
176214,"springdale,arkansas,usa",34.0
177113,"northaugusta,southcarolina,usa",47.0
177854,"corrales,newmexico,usa",36.0
188022,"harlowton,montana,usa",
188593,"stockton,california,usa",26.0
194513,"sherkston,ontario,canada",57.0
194735,"victoria,britishcolumbia,canada",60.0
195386,"canyoncountry,california,usa",53.0
201568,"calgary,alberta,canada",
205356,"longbeach,california,usa",28.0
212216,"lexington,kentucky,usa",
212853,"capecoral,florida,usa",
212923,"minneapolis,minnesota,usa",34.0
213207,"marylandheights,missouri,usa",
214581,"burnaby,britishcolumbia,canada",
216444,"nunspeet,gelderland,netherlands",57.0
221698,"lakeoswego,oregon,usa",53.0
223748,"olympia,washington,usa",53.0
228998,"lincoln,nebraska,usa",41.0
229921,"victoria,britishcolumbia,canada",
231603,"gardendale,alabama,usa",
233719,"rochesterhills,michigan,usa",49.0
233889,"brisbane,queensland,australia",37.0
236480,"houston,texas,usa",34.0
236909,"edwardsville,illinois,usa",45.0
244915,"lexington,kentucky,usa",49.0
247278,"hootentown,missouri,usa",51.0
249924,"sanfrancisco,california,usa",38.0
250330,"riverdale,newyork,usa",
250725,"victoria,britishcolumbia,canada",68.0
250925,"milton,ontario,canada",33.0
250984,"cambridge,massachusetts,usa",37.0
251518,"woolmarket,mississippi,usa",
252159,"richmond,virginia,usa",
253580,"midland,ontario,canada",52.0
255546,"lasvegas,nevada,usa",42.0
256440,"sanluisobispo,california,usa",
259628,"baytown,texas,usa",
263645,"stcatharines,ontario,canada",28.0
269478,"westmifflin,pennsylvania,usa",
271086,"calgary,alberta,canada",
272885,"union,southcarolina,usa",
272890,"farmingdale,newyork,usa",
275994,"rome,lazio,usa",49.0
276231,"livingston,texas,usa",
278390,"elburn,illinois,usa",35.0
8067,"owingsmills,maryland,usa",26.0
15819,"grapevine,texas,usa",
18979,"huntingtonbeach,california,usa",36.0
20971,"sacramento,california,usa",20.0
23624,"halifax,novascotia,canada",
25391,"ottawa,ontario,canada",
26473,"charlotte,northcarolina,usa",37.0
29257,"fairbanks,alaska,usa",
30276,"wildwood,newjersey,usa",49.0
39372,"sanmarcos,california,usa",68.0
42256,"winfield,alberta,canada",
44595,"toronto,ontario,canada",39.0
50895,"calverton,newyork,usa",
59189,"houston,texas,usa",33.0
59727,"plano,texas,usa",24.0
67397,"bloomfield,newjersey,usa",50.0
69697,"westsacramento,california,usa",24.0
72238,"durham,maine,usa",
73504,"sopaulo,sopaulo,brazil",24.0
74297,"goleta,california,usa",
75860,"buffalo,newyork,usa",30.0
84191,"fulton,missouri,usa",
98391,"morrow,georgia,usa",52.0
106059,"apo,armedserviceseurope,usa",34.0
108480,"caracas,dttofederal,venezuela",
111470,"nemacolin,pennsylvania,usa",33.0
114368,"mechanicsville,maryland,usa",33.0
115841,"hutchinson,kansas,usa",60.0
117384,"someother,planet,faraway",29.0
124372,"acworth,georgia,usa",36.0
132846,"oceanshores,washington,usa",
138441,"merrimack,newhampshire,usa",34.0
145546,"acton,massachusetts,usa",37.0
146906,"washington,pennsylvania,usa",
150561,"bodegraven,zuidholland,netherlands",33.0
156269,"chicago,illinois,usa",53.0
156467,"waltham,massachusetts,usa",38.0
166824,"nova,virginia,usa",
170575,"bethlehem,pennsylvania,usa",32.0
170742,"ofallon,missouri,usa",41.0
174692,"lagrange,georgia,usa",59.0
177374,"kingston,ontario,usa",
186447,"seattle,washington,usa",32.0
207349,"seadrift,texas,usa",25.0
223190,"thewoodlands,texas,usa",33.0
231264,"sanantonio,texas,usa",38.0
232066,"swartzcreek,michigan,usa",30.0
235392,"stlouis,missouri,usa",27.0
270828,"portmoody,britishcolumbia,canada",44.0
271604,"sandiego,california,usa",47.0
19522,"candler,northcarolina,usa",54.0
30029,"simivalley,california,usa",37.0
45765,"mundelein,illinois,usa",52.0
48975,"beaverdams,newyork,usa",
51450,"lawrenceville,georgia,usa",54.0
61038,"riversidepubliclibrary,illinois,usa",53.0
65038,"longmont,colorado,usa",28.0
71712,"valleycenter,kansas,usa",26.0
91103,"casper,wyoming,usa",35.0
93770,"calgary,alberta,canada",
94385,"peoria,illinois,usa",55.0
101422,"phoenix,arizona,usa",44.0
112614,"slipperyrock,pennsylvania,usa",46.0
224430,"louisville,kentucky,usa",
230900,"kotakinabalu,sabah,malaysia",26.0
244455,"grandforks,britishcolumbia,canada",
271503,"wichita,kansas,usa",
273805,"houghton,michigan,usa",34.0
278188,"lakegeorge,newyork,usa",34.0
2630,"kingsland,texas,usa",66.0
6254,"enfield,connecticut,usa",
12343,"grasslake,michigan,usa",42.0
30711,"sydney,newsouthwales,australia",32.0
33179,"freedonia,emiliaromagna,antarctica",
33763,"sonora,california,usa",
36978,"monrovia,maryland,usa",
45155,"minden,louisiana,usa",57.0
45857,"belnor,missouri,usa",45.0
45918,"newcastleupontyne,england,unitedkingdom",32.0
46500,"raytown,missouri,usa",23.0
56066,"kansascity,missouri,usa",41.0
57601,"sandiego,california,usa",
60178,"westbloomfield,michigan,usa",47.0
63184,"gympie,queensland,australia",22.0
66945,"tuscon,arizona,usa",26.0
67627,"kent,ohio,usa",
67796,"pensacola,florida,usa",33.0
68984,"aurora,colorado,usa",26.0
76576,"snellville,georgia,usa",17.0
87949,"gladewater,texas,usa",44.0
93367,"frisco,texas,usa",
99312,"applevalley,minnesota,usa",28.0
106388,"sarasota,florida,usa",27.0
108306,"ranchocordova,california,usa",38.0
108352,"rochester,newyork,usa",37.0
110929,"felixstowe,england,unitedkingdom",25.0
121490,"colonia,newjersey,usa",
124474,"canoncity,colorado,usa",53.0
125045,"ipswich,england,unitedkingdom",43.0
126232,"branchville,newjersey,usa",29.0
135855,"pelzer,southcarolina,usa",34.0
139742,"toronto,ontario,canada",36.0
155223,"bloomfield,newmexico,usa",21.0
164783,"cleveland,ohio,usa",
168383,"miami,florida,usa",17.0
173538,"ipswich,england,unitedkingdom",27.0
173901,"glenwood,arkansas,usa",45.0
174151,"carrollton,georgia,usa",34.0
175149,"mtpleasant,southcarolina,usa",32.0
175223,"fortmeade,maryland,usa",
182275,"mississauga,ontario,canada",29.0
183046,"toronto,ontario,canada",
216099,"ciudadcoln,sanjos,costarica",
218344,"melbourne,victoria,australia",23.0
220892,"lansing,michigan,usa",
222372,"ottawa,ontario,canada",54.0
224013,"jacksonville,florida,usa",17.0
228108,"navarre,florida,usa",
231856,"calgary,alberta,canada",
233911,"romney,westvirginia,usa",41.0
234077,"arlington,virginia,usa",
242299,"orlando,florida,usa",25.0
248615,"emmetsburg,iowa,usa",42.0
249746,"lincoln,nebraska,usa",46.0
251003,"latonia,kentucky,usa",37.0
251501,"universalcity,texas,usa",
252287,"boyntonbeach,florida,usa",58.0
253005,"huntsville,alabama,usa",43.0
258879,"austin,texas,usa",
260974,"chicago,illinois,usa",
261265,"bremerton,washington,usa",22.0
266807,"tustin,california,usa",35.0
270554,"fredericton,newbrunswick,canada",
275020,"newyork,newyork,usa",
51,"renton,washington,usa",34.0
735,"cortland,newyork,usa",29.0
1619,"visalia,california,usa",
5331,"hull,england,unitedkingdom",26.0
6866,"paris,iledefrance,france",51.0
7860,"northfield,massachusetts,usa",
17337,"jacksonville,florida,usa",
18170,"reus,catalunya,spain",27.0
24186,"vineland,newjersey,usa",36.0
26416,"ftworth,texas,usa",46.0
30531,"stpetersburg,florida,usa",23.0
30854,"warrington,pennsylvania,usa",
32036,"lakeland,florida,usa",
32524,"redingtonbeach,florida,usa",
36286,"kl,kl,malaysia",21.0
37311,"oroville,california,usa",
39227,"sandiego,california,usa",37.0
40199,"hendersonville,northcarolina,usa",39.0
41162,"westchicago,illinois,usa",
41580,"niles,michigan,usa",47.0
45383,"elizabethtown,pennsylvania,usa",51.0
45454,"bear,delaware,usa",49.0
45557,"flossmoor,illinois,usa",33.0
46671,"cheryhill,newjersey,usa",49.0
52328,"mulvane,kansas,usa",62.0
54622,"kualalumpur,kualalumpur,malaysia",
55858,"dartmouth,novascotia,canada",28.0
56307,"elsegundo,california,usa",
57068,"arlington,virginia,usa",
58776,"jacksonville,florida,usa",54.0
59918,"lacrosse,wisconsin,usa",
60229,"fortwayne,indiana,usa",
60711,"attleboro,massachusetts,usa",24.0
62844,"rochester,newyork,usa",
62895,"chesterfield,missouri,usa",39.0
63865,"pomona,california,usa",39.0
72863,"amersfoort,utrecht,netherlands",33.0
74637,"derby,england,unitedkingdom",29.0
76795,"greenwood,indiana,usa",
78496,"hampton,illinois,usa",
80642,"stlouis,missouri,usa",43.0
82926,"vista,california,usa",
84882,"woodstock,georgia,usa",
86107,"stockton,california,usa",
87473,"northampton,northants,usa",28.0
90146,"gilroy,california,usa",
90423,"gaithersburg,maryland,usa",50.0
91059,"evanston,illinois,usa",54.0
92132,"terrehaute,indiana,usa",20.0
92278,"albuquerque,newmexico,usa",44.0
93871,"seattle,washington,usa",
94237,"tampa,florida,usa",
97160,"northport,florida,usa",
99650,"frenchtown,montana,usa",
101341,"northridge,california,usa",
101744,"stanne,illinois,usa",
104880,"madison,wisconsin,usa",21.0
106225,"chicago,illinois,usa",38.0
110847,"glensfalls,newyork,usa",
114200,"cleveland,ohio,usa",41.0
114655,"windsor,ontario,canada",23.0
114695,"palmerston,ontario,canada",
115675,"rockvillecentre,newyork,usa",23.0
116630,"syracuse,newyork,usa",61.0
117489,"houston,texas,usa",
118484,"wonderlake,illinois,usa",
119387,"louisville,kentucky,usa",32.0
119631,"madison,wisconsin,usa",46.0
121042,"saintlouis,missouri,usa",
123809,"minneapolis,minnesota,usa",
126783,"wolverhampton,england,unitedkingdom",44.0
126948,"heidelberg,badenwuerttemberg,germany",26.0
128639,"stlouis,missouri,usa",57.0
130199,"canogapark,california,usa",20.0
130658,"montreal,quebec,canada",90.0
131108,"stormlake,iowa,usa",21.0
133682,"lascruces,newmexico,usa",
134247,"winfield,illinois,usa",26.0
136401,"oceanside,california,usa",
138097,"winterpark,florida,usa",35.0
143415,"bellingham,washington,usa",50.0
145234,"orlando,florida,usa",52.0
145423,"lapeer,michigan,usa",33.0
145614,"stclairsville,ohio,usa",41.0
145961,"bolingbrook,illinois,usa",51.0
149908,"hull,england,unitedkingdom",29.0
151143,"deming,newmexico,usa",
154443,"kingsland,georgia,usa",31.0
154469,"troisriviresouest,quebec,canada",
161348,"palmdale,california,usa",17.0
168877,"deltona,florida,usa",48.0
174726,"sandiego,california,usa",
174738,"elkhart,indiana,usa",43.0
174834,"portland,oregon,usa",59.0
174911,"rochester,newyork,usa",
175000,"ridgeland,mississippi,usa",27.0
175647,"nieuwegein,utrecht,netherlands",
176577,"charlottesville,virginia,usa",54.0
177072,"moberly,missouri,usa",47.0
177451,"arlington,virginia,usa",
178195,"spokane,washington,usa",58.0
180586,"creston,britishcolumbia,canada",
180651,"coventry,england,unitedkingdom",54.0
183995,"columbusgrandviewheights,ohio,usa",49.0
184401,"olympia,washington,usa",55.0
188696,"chulavista,california,usa",
192230,"topeka,kansas,usa",30.0
200386,"vista,california,usa",
201783,"whitehaven,pennsylvania,usa",25.0
203274,"olympia,washington,usa",44.0
203441,"crownsville,maryland,usa",38.0
204011,"enfield,newhampshire,usa",46.0
206567,"neworleans,louisiana,usa",33.0
207341,"ottawa,ontario,canada",58.0
207440,"cary,northcarolina,usa",
208781,"lakegeorge,newyork,usa",44.0
211231,"prague,bohemia,czechrepublic",21.0
212119,"elkhart,indiana,usa",
214138,"lakeland,florida,usa",79.0
215357,"zephyrhills,florida,usa",
219321,"marshfield,massachusetts,usa",
221687,"beachpark,illinois,usa",34.0
221981,"vineland,newjersey,usa",39.0
223325,"louisville,kentucky,usa",48.0
223587,"pgh,pennsylvania,usa",
223644,"newmarket,ontario,canada",30.0
224427,"saintaugustine,florida,usa",46.0
228249,"ocala,florida,usa",20.0
228579,"brooklyn,newyork,usa",29.0
231251,"woodstock,georgia,usa",
232316,"oakland,california,usa",28.0
233526,"kissimmee,florida,usa",35.0
233670,"casselberry,florida,usa",25.0
234743,"hampton,virginia,usa",
236164,"elkhorn,nebraska,usa",42.0
238889,"clarkfork,idaho,usa",33.0
241401,"coralsprings,florida,usa",
242103,"panamacity,florida,usa",26.0
243488,"seattle,washington,usa",55.0
244657,"chicago,illinois,usa",32.0
245740,"newbrighton,minnesota,usa",42.0
246740,"cypress,texas,usa",46.0
248752,"charlottesville,virginia,usa",25.0
250510,"stlouis,missouri,usa",
252654,"hoboken,newjersey,usa",
254412,"stjohnsbury,vermont,usa",
254938,"tucson,arizona,usa",
255175,"sandiego,california,usa",
259205,"magdeburg,sachsenanhalt,germany",24.0
265281,"virginiabeach,virginia,usa",32.0
267409,"lasvegas,nevada,usa",34.0
268012,"bethesda,maryland,usa",
268244,"sanmarcos,california,usa",33.0
269273,"costamesa,california,usa",
270211,"universitycity,missouri,usa",33.0
271245,"seattle,washington,usa",
274325,"amsterdam,noordholland,netherlands",51.0
274361,"markham,ontario,canada",60.0
275357,"charlotte,northcarolina,usa",38.0
275439,"lincolncity,oregon,usa",
277168,"palestine,texas,usa",37.0
277922,"stlouis,missouri,usa",26.0
278333,"yakima,washington,usa",
53,"tacoma,washington,usa",
55486,"mtprospect,illinois,usa",
128835,"bellingham,washington,usa",60.0
132275,"lakecharles,louisiana,usa",
141989,"fraservalley,britishcolumbia,canada",44.0
246427,"fortworth,texas,usa",34.0
25471,"silverspring,maryland,usa",39.0
35424,"cary,northcarolina,usa",22.0
64333,"paris,iledefrance,france",27.0
117539,"rockhill,southcarolina,usa",30.0
187245,"longmont,colorado,usa",
11629,"houston,texas,usa",21.0
29083,"newark,delaware,usa",
36442,"menlopark,california,usa",
81924,"boulder,colorado,usa",38.0
85015,"cambridge,massachusetts,usa",
88767,"boonton,newjersey,usa",41.0
96107,"sanantonio,texas,usa",
139467,"norfolk,virginia,usa",53.0
178151,"lakeelsinore,california,usa",58.0
191188,"oakland,california,usa",80.0
209229,"fairfax,virginia,usa",35.0
245925,"sacramento,california,usa",57.0
110693,"tacoma,washington,usa",
56,"cheyenne,wyoming,usa",24.0
4431,"lewisville,texas,usa",
14254,"centreville,novascotia,canada",43.0
16996,"stratford,iowa,usa",23.0
29058,"fortcollins,colorado,usa",
29387,"plymouth,minnesota,usa",
58151,"harrisburg,pennsylvania,usa",
75852,"northbend,washington,usa",
76781,"fountainvalley,california,usa",30.0
91967,"lincoln,nebraska,usa",
93629,"batonrouge,louisiana,usa",54.0
122141,"omaha,nebraska,usa",
127129,"langley,britishcolumbia,canada",
138189,"saintpaul,minnesota,usa",37.0
158258,"tucson,arizona,usa",
173828,"rome,lazio,usa",56.0
174851,"missoula,montana,usa",43.0
178731,"paullina,iowa,usa",43.0
196728,"providence,rhodeisland,usa",
211117,"bocaraton,florida,usa",
214272,"paris,iledefrance,usa",42.0
224159,"redding,california,usa",
233578,"sanantonio,texas,usa",43.0
239393,"portland,oregon,usa",
259793,"flint,michigan,usa",
58252,"longisland,newyork,usa",17.0
76499,"newyork,newyork,usa",
130806,"sussex,newbrunswick,canada",20.0
134408,"vicksburg,michigan,usa",19.0
138301,"pasco,washington,usa",29.0
152249,"saltlake,utah,usa",
178945,"copenhagen,sjlland,denmark",
212260,"geneva,geneva,usa",
238887,"mahtomedi,minnesota,usa",
72368,"milford,iowa,usa",15.0
75908,"milford,iowa,usa",15.0
241981,"seattle,washington,usa",
64,"lyon,rhnealpes,france",32.0
67,"framingham,massachusetts,usa",43.0
32195,"fallriver,massachusetts,usa",
64010,"barrie,ontario,canada",
152435,"indianapolis,indiana,usa",40.0
184891,"yucaipa,california,usa",50.0
245988,"regina,saskatchewan,canada",
7915,"stpaul,minnesota,usa",
8167,"cambridge,massachusetts,usa",39.0
11065,"columbia,missouri,usa",46.0
11718,"reno,nevada,usa",
12100,"quezoncity,metromanila,philippines",26.0
12423,"bloomington,indiana,usa",52.0
13551,"raleigh,northcarolina,usa",
16488,"milwaukee,wisconsin,usa",36.0
19664,"katonah,newyork,usa",19.0
21618,"atlanta,georgia,usa",24.0
22074,"sanluisobispo,california,usa",
27947,"lima,ohio,usa",28.0
30511,"culemborg,gelderland,netherlands",
31226,"sofia,sofia,bulgaria",33.0
35789,"losangeles,california,usa",
36609,"zachary,louisiana,usa",32.0
37019,"sunnyvale,california,usa",
38007,"mtview,california,usa",
46461,"hershey,pennsylvania,usa",
51359,"lenexa,kansas,usa",
51883,"jasper,missouri,usa",31.0
56661,"green,ohio,usa",
60041,"okemos,michigan,usa",29.0
70541,"hamburg,hamburg,germany",26.0
80203,"olympia,washington,usa",34.0
81216,"lakejackson,texas,usa",
81274,"london,england,unitedkingdom",28.0
84523,"apopka,florida,usa",30.0
85455,"winona,minnesota,usa",
92498,"sydney,newsouthwales,australia",
93397,"chicago,illinois,usa",44.0
103699,"saltlakecity,utah,usa",25.0
109785,"newyork,newyork,usa",40.0
111979,"seattle,washington,usa",24.0
115907,"sunnyvale,california,usa",37.0
117956,"newcastle,delaware,usa",
127417,"beacon,newyork,usa",
127826,"duluth,minnesota,usa",
129358,"highland,california,usa",36.0
134467,"mannheim,badenwuerttemberg,germany",35.0
135382,"stpaul,minnesota,usa",50.0
144667,"seattle,washington,usa",
146648,"berwick,novascotia,canada",44.0
146874,"lilburn,georgia,usa",
147224,"mechanicsburg,pennsylvania,usa",41.0
151757,"northcanton,ohio,usa",35.0
152939,"glasgow,scotland,unitedkingdom",43.0
152990,"waterville,novascotia,canada",53.0
163307,"tulsa,oklahoma,usa",24.0
166581,"rogers,arkansas,usa",70.0
167189,"coburg,oregon,usa",43.0
174154,"crystallake,illinois,usa",
174501,"austin,texas,usa",
180915,"sofia,sofia,bulgaria",35.0
184547,"seattle,washington,usa",46.0
186848,"madison,wisconsin,usa",31.0
187425,"sanfrancisco,california,usa",12.0
191716,"tatamagouche,novascotia,canada",49.0
196475,"philadelphia,pennsylvania,usa",
201677,"hawthorne,newjersey,usa",29.0
203621,"weehawken,newjersey,usa",37.0
210921,"davis,california,usa",35.0
215988,"lakeoswego,oregon,usa",42.0
223154,"wilmington,delaware,usa",33.0
224923,"cleveland,ohio,usa",24.0
226205,"romeoville,illinois,usa",48.0
229085,"grassvalley,california,usa",53.0
235123,"raleigh,northcarolina,usa",
236959,"stlouis,missouri,usa",35.0
238227,"wauwatosa,wisconsin,usa",34.0
241652,"duluth,minnesota,usa",
252848,"vinton,virginia,usa",32.0
254467,"walnutcreek,california,usa",29.0
259388,"oakland,california,usa",
266457,"whiteoak,texas,usa",35.0
273140,"huntingdon,pennsylvania,usa",
278535,"oshkosh,wisconsin,usa",
254,"minneapolis,minnesota,usa",24.0
885,"jacksonville,florida,usa",
1424,"northavoca,newsouthwales,australia",
1650,"victoria,britishcolumbia,canada",
1773,"northridge,california,usa",16.0
3026,"kualalumpur,kualalumpur,malaysia",
3350,"coloradosprings,colorado,usa",23.0
5903,"vienna,vienna,austria",25.0
6323,"wilmington,delaware,usa",35.0
7736,"richmond,virginia,usa",
7856,"drachten,friesland,netherlands",
7958,"oeiras,lisbon,portugal",27.0
11657,"cincinnati,ohio,usa",25.0
13995,"adelaide,southaustralia,australia",
14393,"vienna,vienna,austria",
14897,"shiki,saitama,japan",24.0
15408,"cary,northcarolina,usa",34.0
18082,"southern,california,usa",38.0
18172,"levittown,pennsylvania,usa",36.0
18254,"nanaimo,britishcolumbia,canada",34.0
20755,"martinez,california,usa",
23664,"exeter,devon,usa",
24394,"santabarbara,california,usa",
25966,"keywest,florida,usa",
30182,"pownal,vermont,usa",
30333,"ogallala,nebraska,usa",
31006,"woodland,california,usa",
31688,"mesa,arizona,usa",
31919,"skokie,illinois,usa",52.0
33263,"alliance,ohio,usa",23.0
33319,"calgary,alberta,canada",24.0
36540,"norristown,pennsylvania,usa",32.0
36677,"studiocity,california,usa",28.0
36973,"newyork,newyork,usa",
37493,"auxvasse,missouri,usa",
38899,"richmond,virginia,canada",
40553,"stcloud,minnesota,usa",
40617,"shelton,washington,usa",42.0
41589,"bellingham,washington,usa",51.0
43337,"newyork,newyork,usa",41.0
45297,"oakcreek,wisconsin,usa",
46345,"annapolis,maryland,usa",53.0
46404,"vancouver,britishcolumbia,canada",20.0
50204,"lebanon,pennsylvania,usa",36.0
50711,"norfolk,virginia,usa",
51891,"downersgrove,illinois,usa",37.0
52199,"houston,texas,usa",47.0
52256,"duluth,minnesota,usa",17.0
53241,"hillsborough,newjersey,usa",
54493,"batonrouge,louisiana,usa",
55272,"panamacity,florida,usa",
56598,"albuquerque,newmexico,usa",45.0
58382,"bountiful,utah,usa",
60392,"bardonia,newyork,usa",43.0
60555,"grayling,michigan,usa",
60707,"manchester,england,unitedkingdom",38.0
63389,"saratoga,california,usa",25.0
63394,"eufaula,alabama,usa",22.0
68721,"calgary,alberta,canada",30.0
68886,"miami,florida,usa",37.0
72099,"elcajon,california,usa",41.0
73588,"astoria,newyork,usa",38.0
74665,"newbedford,massachusetts,usa",
75251,"capecoral,florida,usa",16.0
76512,"warminster,pennsylvania,usa",48.0
76818,"littlerock,arkansas,usa",49.0
79815,"newyork,newyork,usa",25.0
82968,"edmonton,alberta,canada",32.0
83135,"auburn,washington,usa",29.0
83496,"westfield,newjersey,usa",
84427,"ballwin,missouri,usa",58.0
84940,"whitebearlake,minnesota,usa",41.0
85093,"racine,wisconsin,usa",
86145,"alexandria,virginia,usa",45.0
86202,"sydney,newsouthwales,australia",26.0
87093,"vancouver,britishcolumbia,canada",
88873,"sanmarcos,california,usa",
89851,"warminster,pennsylvania,usa",
90883,"sacramento,california,usa",36.0
91405,"warnerrobins,georgia,usa",17.0
93046,"fallon,nevada,usa",47.0
93092,"sherwoodpark,alberta,canada",22.0
93855,"hartford,connecticut,usa",53.0
94737,"palmbay,florida,usa",
95193,"bellingham,washington,usa",69.0
95741,"guelph,ontario,canada",29.0
96009,"palmyra,virginia,usa",
96357,"aiken,southcarolina,usa",31.0
96611,"shippensburg,pennsylvania,usa",22.0
97055,"toronto,ontario,canada",51.0
98078,"rochester,newyork,usa",54.0
98356,"westblocton,alabama,usa",45.0
101029,"kingston,ontario,canada",20.0
101803,"chicago,illinois,usa",
102034,"eauclaire,wisconsin,usa",32.0
105054,"edmonton,alberta,canada",29.0
106946,"saltlakecity,utah,usa",
107383,"davenport,iowa,usa",
108285,"appleton,wisconsin,usa",22.0
110349,"siouxcity,iowa,usa",27.0
111228,"lisle,newyork,usa",18.0
111749,"edmonton,alberta,canada",
113155,"sanjose,california,usa",28.0
114217,"petalingjaya,selangor,malaysia",24.0
116499,"coralsprings,florida,usa",
116810,"mooresville,northcarolina,usa",
117131,"toronto,ontario,canada",56.0
117241,"munich,bayern,germany",33.0
120187,"arvada,colorado,usa",34.0
122958,"mesquite,texas,usa",
123056,"halifax,novascotia,canada",32.0
125411,"louisville,kentucky,usa",43.0
125928,"glendaleheights,illinois,usa",
126127,"burnaby,britishcolumbia,canada",
126903,"lancaster,pennsylvania,usa",
127668,"garland,texas,usa",25.0
132572,"dartmouth,novascotia,canada",45.0
136093,"boise,idaho,usa",39.0
138198,"edmonton,alberta,canada",37.0
140223,"somerville,massachusetts,usa",27.0
140555,"vancouver,britishcolumbia,canada",31.0
141704,"losangeles,california,usa",29.0
142823,"sandiego,california,usa",29.0
142970,"lmesa,california,usa",17.0
143211,"greenbelt,maryland,usa",
144151,"harrison,tennessee,usa",
144864,"fredericton,newbrunswick,canada",25.0
146517,"istanbul,istanbul,turkey",22.0
146855,"fargo,northdakota,usa",
148028,"decatur,georgia,usa",
148123,"calgary,alberta,canada",28.0
150661,"scottsdale,arizona,usa",36.0
151634,"berkeley,california,usa",
152946,"lisbon,lisbon,portugal",25.0
154465,"albany,newyork,usa",32.0
154975,"dallas,texas,usa",29.0
157594,"vancouver,britishcolumbia,canada",
158509,"portland,oregon,usa",
158559,"sandiego,california,usa",
159647,"highprairie,alberta,canada",
161993,"marysville,washington,usa",
162028,"clark,newjersey,usa",21.0
162564,"marietta,georgia,usa",28.0
162827,"seattle,washington,usa",
162968,"cornwall,ontario,canada",22.0
168804,"santarosa,california,usa",31.0
170722,"edmonton,alberta,canada",23.0
174509,"newlondon,ohio,usa",
175185,"nanaimo,britishcolumbia,canada",41.0
175805,"toronto,ontario,canada",
176161,"vancouver,britishcolumbia,canada",
177660,"lille,nord,france",
178181,"bloomfieldhills,michigan,usa",32.0
178920,"sanfrancisco,california,usa",31.0
179534,"pasadena,california,usa",31.0
179978,"perry,newyork,usa",28.0
181691,"chicago,illinois,usa",26.0
182527,"pekin,illinois,usa",62.0
