user_id,location,age
54622,"kualalumpur, federalterritory, malaysia",38.0
55858,"dartmouth, novascotia, canada",28.0
56307,"elsegundo, california, usa",40.0
57068,"arlington, virginia, usa",39.0
58776,"jacksonville, unknown, usa",54.0
59918,"lacrosse, wisconsin, usa",39.0
60229,"fortwayne, indiana, usa",38.0
60711,"attleboro, massachusetts, usa",24.0
62844,"rochester, newyork, usa",36.0
62895,"chesterfield, derbyshire, unitedkingdom",39.0
63865,"pomona, california, usa",39.0
72863,"amersfoort, utrecht, netherlands",33.0
74637,"derby, kansas, usa",29.0
76795,"greenwood, indiana, usa",39.0
78496,"hampton, illinois, usa",35.0
80642,"stlouis, missouri, usa",43.0
82926,"vista, california, usa",38.0
84882,"woodstock, georgia, usa",36.0
86107,"stockton, california, usa",39.0
87473,"northampton, massachusetts, usa",28.0
90146,"gilroy, california, usa",38.0
90423,"gaithersburg, maryland, usa",50.0
91059,"evanston, illinois, usa",54.0
92132,"terrehaute, indiana, usa",20.0
92278,"albuquerque, newmexico, usa",44.0
93871,"seattle, washington, usa",39.0
94237,"tampa, florida, usa",39.0
97160,"northport, florida, usa",46.0
99650,"frenchtown, montana, usa",36.0
101341,"northridge, california, usa",39.0
101744,"stanne, illinois, usa",37.0
104880,"madison, wisconsin, usa",21.0
106225,"chicago, illinois, usa",38.0
110847,"glensfalls, newyork, usa",39.0
114200,"cleveland, ohio, usa",41.0
114655,"windsor, ontario, canada",23.0
114695,"palmerston, ontario, canada",37.0
115675,"rockvillecentre, newyork, usa",23.0
116630,"syracuse, newyork, usa",61.0
117489,"houston, texas, usa",39.0
118484,"wonderlake, illinois, usa",37.0
119387,"louisville, kentucky, usa",32.0
119631,"madison, wisconsin, usa",46.0
121042,"saintlouis, missouri, usa",39.0
123809,"minneapolis, minnesota, usa",39.0
126783,"wolverhampton, england, unitedkingdom",44.0
126948,"heidelberg, badenwuerttemberg, germany",26.0
128639,"stlouis, missouri, usa",57.0
130199,"canogapark, california, usa",20.0
130658,"montreal, quebec, canada",90.0
131108,"stormlake, iowa, usa",21.0
133682,"lascruces, newmexico, usa",35.0
134247,"winfield, illinois, usa",26.0
136401,"oceanside, california, usa",39.0
138097,"winterpark, florida, usa",35.0
143415,"bellingham, washington, usa",50.0
145234,"orlando, florida, usa",52.0
145423,"lapeer, michigan, usa",33.0
145614,"stclairsville, ohio, usa",41.0
145961,"bolingbrook, illinois, usa",51.0
149908,"hull, england, unitedkingdom",29.0
151143,"deming, newmexico, usa",41.0
154443,"kingsland, georgia, usa",31.0
154469,"troisriviresouest, quebec, canada",38.0
161348,"palmdale, california, usa",17.0
168877,"deltona, florida, usa",48.0
174726,"sandiego, california, usa",39.0
174738,"elkhart, indiana, usa",43.0
174834,"portland, oregon, usa",59.0
174911,"rochester, newhampshire, usa",40.0
175000,"ridgeland, mississippi, usa",27.0
175647,"nieuwegein, utrecht, netherlands",35.0
176577,"charlottesville, virginia, usa",54.0
177072,"moberly, missouri, usa",47.0
177451,"arlington, texas, usa",40.0
178195,"spokane, washington, usa",58.0
180586,"creston, britishcolumbia, canada",37.0
180651,"coventry, england, unitedkingdom",54.0
180903,"meudon, unknown, france",31.0
183995,"columbusgrandviewheights, ohio, usa",49.0
184401,"olympia, washington, usa",55.0
188696,"chulavista, california, usa",38.0
192230,"topeka, kansas, usa",30.0
200386,"vista, california, usa",39.0
201783,"whitehaven, pennsylvania, usa",25.0
203274,"olympia, washington, usa",44.0
203441,"crownsville, maryland, usa",38.0
204011,"enfield, newhampshire, usa",46.0
206567,"neworleans, louisiana, usa",33.0
207341,"ottawa, ontario, canada",58.0
207440,"cary, northcarolina, usa",43.0
208781,"lakegeorge, newyork, usa",44.0
211231,"prague, prague, others",21.0
211944,"gap, unknown, others",42.0
212119,"elkhart, indiana, usa",39.0
214138,"lakeland, florida, usa",79.0
215357,"zephyrhills, florida, usa",39.0
219321,"marshfield, massachusetts, usa",36.0
221687,"beachpark, illinois, usa",34.0
221981,"vineland, newjersey, usa",39.0
223325,"louisville, kentucky, usa",48.0
223587,"pgh, pennsylvania, usa",38.0
223644,"newmarket, ontario, canada",30.0
224427,"saintaugustine, florida, usa",46.0
228249,"ocala, florida, usa",20.0
228579,"brooklyn, newyork, usa",29.0
231251,"woodstock, unknown, others",39.0
232316,"oakland, california, usa",28.0
233526,"kissimmee, florida, usa",35.0
233670,"casselberry, florida, usa",25.0
234743,"hampton, virginia, usa",35.0
236164,"elkhorn, nebraska, usa",42.0
238889,"clarkfork, idaho, usa",33.0
241401,"coralsprings, florida, usa",37.0
242103,"panamacity, florida, usa",26.0
243488,"seattle, washington, usa",55.0
244657,"chicago, illinois, usa",32.0
245740,"newbrighton, minnesota, usa",42.0
246740,"cypress, texas, usa",46.0
248752,"charlottesville, virginia, usa",25.0
250510,"stlouis, missouri, usa",36.0
252654,"hoboken, newjersey, usa",36.0
254412,"stjohnsbury, vermont, usa",35.0
254938,"tucson, arizona, usa",39.0
255175,"sandiego, california, usa",39.0
259205,"magdeburg, sachsenanhalt, germany",24.0
265281,"virginiabeach, virginia, usa",32.0
267409,"lasvegas, nevada, usa",34.0
268012,"bethesda, maryland, usa",38.0
268244,"sanmarcos, california, usa",33.0
269273,"costamesa, california, usa",39.0
270211,"universitycity, missouri, usa",33.0
271245,"seattle, washington, usa",38.0
274325,"amsterdam, unknown, netherlands",51.0
274361,"markham, ontario, canada",60.0
275357,"charlotte, northcarolina, usa",38.0
275439,"lincolncity, oregon, usa",37.0
277168,"palestine, texas, usa",37.0
277922,"stlouis, missouri, usa",26.0
278333,"yakima, washington, usa",38.0
53,"tacoma, washington, usa",38.0
55486,"mtprospect, illinois, usa",39.0
128835,"bellingham, washington, usa",60.0
132275,"lakecharles, louisiana, usa",36.0
141989,"fraservalley, britishcolumbia, canada",44.0
246427,"fortworth, texas, usa",34.0
25471,"silverspring, maryland, usa",39.0
35424,"cary, northcarolina, usa",22.0
64333,"paris, iledefrance, france",27.0
117539,"rockhill, southcarolina, usa",30.0
187245,"longmont, colorado, usa",42.0
11629,"houston, texas, usa",21.0
29083,"newark, delaware, usa",40.0
36442,"menlopark, california, usa",33.0
81924,"boulder, colorado, usa",38.0
85015,"cambridge, massachusetts, usa",38.0
88767,"boonton, newjersey, usa",41.0
96107,"sanantonio, texas, usa",42.0
139467,"norfolk, virginia, usa",53.0
178151,"lakeelsinore, california, usa",58.0
191188,"oakland, california, usa",80.0
209229,"fairfax, unknown, usa",35.0
245925,"sacramento, california, usa",57.0
110693,"tacoma, washington, usa",38.0
56,"cheyenne, wyoming, usa",24.0
4431,"lewisville, texas, usa",44.0
14254,"centreville, novascotia, canada",43.0
16996,"stratford, iowa, usa",23.0
29058,"fortcollins, colorado, usa",44.0
29387,"plymouth, minnesota, usa",38.0
58151,"harrisburg, pennsylvania, usa",41.0
75852,"northbend, unknown, usa",33.0
76781,"fountainvalley, california, usa",30.0
91967,"lincoln, nebraska, usa",38.0
93629,"batonrouge, louisiana, usa",54.0
122141,"omaha, nebraska, usa",38.0
127129,"langley, britishcolumbia, canada",39.0
138189,"saintpaul, minnesota, usa",37.0
158258,"tucson, arizona, usa",38.0
173828,"rome, ohio, usa",56.0
174851,"missoula, montana, usa",43.0
178731,"paullina, iowa, usa",43.0
196728,"providence, rhodeisland, usa",38.0
211117,"bocaraton, florida, usa",34.0
214272,"paris, tennessee, usa",42.0
224159,"redding, california, usa",38.0
233578,"sanantonio, texas, usa",43.0
239393,"portland, oregon, usa",37.0
259793,"flint, michigan, usa",38.0
58252,"longisland, newyork, usa",17.0
76499,"newyork, newyork, usa",32.0
130806,"sussex, newbrunswick, canada",20.0
134408,"vicksburg, michigan, usa",19.0
138301,"pasco, washington, usa",29.0
152249,"saltlake, utah, usa",38.0
178945,"copenhagen, copenhagen, denmark",31.0
212260,"geneva, newyork, usa",33.0
238887,"mahtomedi, minnesota, usa",38.0
72368,"milford, iowa, usa",15.0
75908,"milford, iowa, usa",15.0
241981,"seattle, washington, usa",38.0
64,"lyon, rhone, france",32.0
67,"framingham, massachusetts, usa",43.0
32195,"fallriver, massachusetts, usa",37.0
64010,"barrie, ontario, canada",35.0
152435,"indianapolis, indiana, usa",40.0
184891,"yucaipa, california, usa",50.0
245988,"regina, saskatchewan, canada",37.0
7915,"stpaul, minnesota, usa",38.0
8167,"cambridge, unknown, others",39.0
11065,"columbia, missouri, usa",46.0
11718,"reno, nevada, usa",37.0
12100,"quezoncity, nationalcapitalregion, philippines",26.0
12423,"bloomington, illinois, usa",52.0
13551,"raleigh, northcarolina, usa",41.0
16488,"milwaukee, wisconsin, usa",36.0
19664,"katonah, newyork, usa",19.0
21618,"atlanta, georgia, usa",24.0
22074,"sanluisobispo, california, usa",39.0
27947,"lima, ohio, usa",28.0
30511,"culemborg, gelderland, netherlands",35.0
31226,"sofia, unknown, others",33.0
35789,"losangeles, california, usa",38.0
36609,"zachary, louisiana, usa",32.0
37019,"sunnyvale, california, usa",38.0
38007,"mtview, california, usa",43.0
46461,"hershey, pennsylvania, usa",32.0
51359,"lenexa, kansas, usa",41.0
51883,"jasper, missouri, usa",31.0
56661,"green, ohio, usa",38.0
60041,"okemos, michigan, usa",29.0
70541,"hamburg, hamburg, germany",26.0
80203,"olympia, washington, usa",34.0
81216,"lakejackson, texas, usa",37.0
81274,"london, england, unitedkingdom",28.0
84523,"apopka, florida, usa",30.0
85455,"winona, minnesota, usa",39.0
92498,"sydney, newsouthwales, australia",37.0
93397,"chicago, illinois, usa",44.0
103699,"saltlakecity, utah, usa",25.0
109785,"newyork, newyork, usa",40.0
111979,"seattle, washington, usa",24.0
115907,"sunnyvale, california, usa",37.0
117956,"newcastle, indiana, usa",43.0
127417,"beacon, newyork, usa",34.0
127826,"duluth, georgia, usa",36.0
129358,"highland, california, usa",36.0
134467,"mannheim, badenwrttemberg, germany",35.0
135382,"stpaul, minnesota, usa",50.0
144667,"seattle, washington, usa",37.0
146648,"berwick, novascotia, canada",44.0
146874,"lilburn, georgia, usa",35.0
147224,"mechanicsburg, pennsylvania, usa",41.0
151757,"northcanton, ohio, usa",35.0
152939,"glasgow, scotland, unitedkingdom",43.0
152990,"waterville, novascotia, canada",53.0
163307,"tulsa, oklahoma, usa",24.0
166581,"rogers, arkansas, usa",70.0
167189,"coburg, oregon, usa",43.0
174154,"crystallake, illinois, usa",43.0
174501,"austin, texas, usa",34.0
180915,"sofia, unknown, others",35.0
184547,"seattle, washington, usa",46.0
186848,"madison, wisconsin, usa",31.0
187425,"sanfrancisco, california, usa",12.0
191716,"tatamagouche, novascotia, canada",49.0
196475,"philadelphia, pennsylvania, usa",38.0
201677,"hawthorne, newjersey, usa",29.0
203621,"weehawken, newjersey, usa",37.0
210921,"davis, california, usa",35.0
215988,"lakeoswego, oregon, usa",42.0
223154,"wilmington, northcarolina, usa",33.0
224923,"cleveland, ohio, usa",24.0
226205,"romeoville, illinois, usa",48.0
229085,"grassvalley, california, usa",53.0
235123,"raleigh, northcarolina, usa",38.0
236959,"stlouis, missouri, usa",35.0
238227,"wauwatosa, wisconsin, usa",34.0
241652,"duluth, minnesota, usa",38.0
252848,"vinton, virginia, usa",32.0
254467,"walnutcreek, california, usa",29.0
259388,"oakland, california, usa",36.0
266457,"whiteoak, texas, usa",35.0
273140,"huntingdon, pennsylvania, usa",38.0
278535,"oshkosh, wisconsin, usa",41.0
254,"minneapolis, minnesota, usa",24.0
885,"jacksonville, texas, usa",33.0
1424,"northavoca, newsouthwales, australia",37.0
1650,"victoria, britishcolumbia, canada",36.0
1773,"northridge, california, usa",16.0
3026,"kualalumpur, kualalumpur, malaysia",27.0
3350,"coloradosprings, colorado, usa",23.0
5903,"vienna, vienna, austria",25.0
6323,"wilmington, northcarolina, usa",35.0
7736,"richmond, california, usa",38.0
7856,"drachten, friesland, netherlands",34.0
7958,"oeiras, lisbon, portugal",27.0
11657,"cincinnati, ohio, usa",25.0
13995,"adelaide, southaustralia, australia",33.0
14393,"vienna, unknown, others",44.0
14897,"shiki, saitama, japan",24.0
15408,"cary, northcarolina, usa",34.0
18082,"southern, california, usa",38.0
18172,"levittown, pennsylvania, usa",36.0
18254,"nanaimo, britishcolumbia, canada",34.0
20755,"martinez, california, usa",32.0
23664,"exeter, newhampshire, usa",33.0
24394,"santabarbara, california, usa",34.0
25966,"keywest, florida, usa",37.0
30182,"pownal, vermont, usa",35.0
30333,"ogallala, nebraska, usa",37.0
31006,"woodland, california, usa",37.0
31688,"mesa, arizona, usa",35.0
31919,"skokie, illinois, usa",52.0
33263,"alliance, ohio, usa",23.0
33319,"calgary, alberta, canada",24.0
36540,"norristown, pennsylvania, usa",32.0
36677,"studiocity, california, usa",28.0
36973,"newyork, newyork, usa",38.0
37493,"auxvasse, missouri, usa",34.0
38899,"richmond, britishcolumbia, canada",35.0
40553,"stcloud, minnesota, usa",34.0
40617,"shelton, washington, usa",42.0
41589,"bellingham, washington, usa",51.0
43337,"newyork, newyork, usa",41.0
45297,"oakcreek, wisconsin, usa",37.0
46345,"annapolis, maryland, usa",53.0
46404,"vancouver, britishcolumbia, canada",20.0
50204,"lebanon, pennsylvania, usa",36.0
50711,"norfolk, virginia, usa",39.0
51891,"downersgrove, illinois, usa",37.0
52199,"houston, texas, usa",47.0
52256,"duluth, minnesota, usa",17.0
53241,"hillsborough, newjersey, usa",36.0
54493,"batonrouge, louisiana, usa",34.0
55272,"panamacity, florida, usa",33.0
56598,"albuquerque, newmexico, usa",45.0
58382,"bountiful, utah, usa",35.0
60392,"bardonia, newyork, usa",43.0
60555,"grayling, michigan, usa",34.0
60707,"manchester, newhampshire, usa",38.0
63389,"saratoga, california, usa",25.0
63394,"eufaula, alabama, usa",22.0
68721,"calgary, alberta, canada",30.0
68886,"miami, florida, usa",37.0
72099,"elcajon, california, usa",41.0
73588,"astoria, newyork, usa",38.0
74665,"newbedford, massachusetts, usa",33.0
75251,"capecoral, florida, usa",16.0
76512,"warminster, pennsylvania, usa",48.0
76818,"littlerock, arkansas, usa",49.0
79815,"newyork, newyork, usa",25.0
82968,"edmonton, alberta, canada",32.0
83135,"auburn, newyork, usa",29.0
83496,"westfield, newjersey, usa",32.0
84427,"ballwin, missouri, usa",58.0
84940,"whitebearlake, minnesota, usa",41.0
85093,"racine, wisconsin, usa",43.0
86145,"alexandria, virginia, usa",45.0
86202,"sydney, newsouthwales, australia",26.0
87093,"vancouver, britishcolumbia, canada",35.0
88873,"sanmarcos, texas, usa",32.0
89851,"warminster, pennsylvania, usa",34.0
90883,"sacramento, california, usa",36.0
91405,"warnerrobins, georgia, usa",17.0
93046,"fallon, nevada, usa",47.0
93092,"sherwoodpark, alberta, canada",22.0
93855,"hartford, connecticut, usa",53.0
94737,"palmbay, florida, usa",36.0
95193,"bellingham, washington, usa",69.0
95741,"guelph, ontario, canada",29.0
96009,"palmyra, virginia, usa",38.0
96357,"aiken, southcarolina, usa",31.0
96611,"shippensburg, pennsylvania, usa",22.0
97055,"toronto, ontario, canada",51.0
98078,"rochester, michigan, usa",54.0
98356,"westblocton, alabama, usa",45.0
101029,"kingston, ontario, canada",20.0
101803,"chicago, illinois, usa",34.0
102034,"eauclaire, wisconsin, usa",32.0
105054,"edmonton, alberta, canada",29.0
106946,"saltlakecity, utah, usa",35.0
107383,"davenport, iowa, usa",42.0
108285,"appleton, wisconsin, usa",22.0
110349,"siouxcity, iowa, usa",27.0
111228,"lisle, newyork, usa",18.0
111749,"edmonton, alberta, canada",40.0
113155,"sanjose, california, usa",28.0
114217,"petalingjaya, selangor, malaysia",24.0
116499,"coralsprings, florida, usa",32.0
116810,"mooresville, northcarolina, usa",34.0
117131,"toronto, ontario, canada",56.0
117241,"munich, bavaria, germany",33.0
120187,"arvada, colorado, usa",34.0
122958,"mesquite, texas, usa",34.0
123056,"halifax, novascotia, canada",32.0
125411,"louisville, kentucky, usa",43.0
125928,"glendaleheights, illinois, usa",34.0
126127,"burnaby, britishcolumbia, canada",34.0
126903,"lancaster, pennsylvania, usa",37.0
127668,"garland, texas, usa",25.0
129474,"fifewa, unknown, others",50.0
132572,"dartmouth, novascotia, canada",45.0
136093,"boise, idaho, usa",39.0
138198,"edmonton, alberta, canada",37.0
140223,"somerville, massachusetts, usa",27.0
140555,"vancouver, britishcolumbia, canada",31.0
141704,"losangeles, california, usa",29.0
142823,"sandiego, california, usa",29.0
142970,"lmesa, california, usa",17.0
143211,"greenbelt, maryland, usa",35.0
144151,"harrison, tennessee, usa",31.0
144864,"fredericton, newbrunswick, canada",25.0
146517,"istanbul, istanbul, turkey",22.0
146855,"fargo, northdakota, usa",36.0
148028,"decatur, texas, usa",33.0
148123,"calgary, alberta, canada",28.0
150661,"scottsdale, arizona, usa",36.0
151634,"berkeley, california, usa",35.0
152946,"lisbon, lisbon, portugal",25.0
153322,"york, unknown, others",33.0
154465,"albany, california, usa",32.0
154975,"dallas, texas, usa",29.0
157594,"vancouver, britishcolumbia, canada",37.0
158509,"portland, oregon, usa",36.0
158559,"sandiego, california, usa",38.0
159647,"highprairie, alberta, canada",37.0
161993,"marysville, washington, usa",34.0
162028,"clark, newjersey, usa",21.0
162564,"marietta, georgia, usa",28.0
162827,"seattle, washington, usa",38.0
162968,"cornwall, ontario, canada",22.0
168804,"santarosa, california, usa",31.0
170722,"edmonton, alberta, canada",23.0
174509,"newlondon, ohio, usa",31.0
175185,"nanaimo, britishcolumbia, canada",41.0
175805,"toronto, ontario, canada",35.0
176161,"vancouver, britishcolumbia, canada",36.0
177660,"lille, nord, france",34.0
178181,"bloomfieldhills, michigan, usa",32.0
178920,"sanfrancisco, california, usa",31.0
179534,"pasadena, california, usa",31.0
179978,"perry, newyork, usa",28.0
181691,"chicago, illinois, usa",26.0
182527,"pekin, illinois, usa",62.0
183131,"dallas, texas, usa",34.0
184770,"victoria, britishcolumbia, canada",40.0
187922,"taunton, massachusetts, usa",34.0
188010,"edmonton, alberta, canada",34.0
188902,"portmoody, britishcolumbia, canada",30.0
190976,"bradford, pennsylvania, usa",38.0
191694,"fremont, california, usa",62.0
192119,"occoquan, virginia, usa",39.0
193695,"longbeach, unknown, usa",38.0
193723,"southogden, utah, usa",50.0
194156,"saco, maine, usa",38.0
196502,"decatur, georgia, usa",38.0
197293,"paradise, newfoundland, canada",26.0
198930,"mesquite, texas, usa",21.0
198983,"naperville, illinois, usa",29.0
200583,"woodstock, ontario, canada",44.0
201475,"dunlap, california, usa",35.0
202358,"setbal, setbal, portugal",52.0
203213,"newberlin, wisconsin, usa",33.0
205911,"dallas, texas, usa",34.0
205980,"westchester, pennsylvania, usa",39.0
208009,"spokane, washington, usa",30.0
212142,"warrenton, virginia, usa",37.0
212432,"milwaukee, wisconsin, usa",38.0
212539,"watertown, massachusetts, usa",31.0
212789,"sanfrancisco, california, usa",34.0
218379,"auburn, maine, usa",18.0
218638,"victoria, britishcolumbia, canada",35.0
220277,"stlouis, missouri, usa",26.0
220597,"toronto, ontario, canada",26.0
221663,"edmonton, alberta, canada",37.0
223768,"arlington, texas, usa",37.0
225687,"glenallen, virginia, usa",16.0
227422,"savannah, georgia, usa",35.0
228024,"nepean, ontario, canada",24.0
229064,"reno, nevada, usa",36.0
229091,"munich, bavaria, germany",31.0
229313,"southgate, michigan, usa",31.0
229703,"southsurrey, britishcolumbia, canada",37.0
230700,"york, pennsylvania, usa",34.0
231827,"festus, missouri, usa",32.0
232449,"fairview, westvirginia, usa",35.0
232990,"portland, oregon, usa",26.0
233117,"didsbury, alberta, canada",37.0
234622,"albuquerque, newmexico, usa",44.0
236587,"tipton, pennsylvania, usa",35.0
237434,"bynum, northcarolina, usa",33.0
237474,"montreal, quebec, canada",24.0
239354,"vernon, michigan, usa",38.0
240795,"burbank, california, usa",34.0
244293,"newnan, georgia, usa",35.0
244817,"louisville, kentucky, usa",30.0
245446,"seaside, california, usa",24.0
246247,"akron, ohio, usa",29.0
247664,"london, ontario, canada",37.0
247878,"florissant, missouri, usa",34.0
248479,"hamilton, ontario, canada",27.0
249866,"toronto, ontario, canada",34.0
250300,"unknown, unknown, singapore",34.0
250353,"hawthorne, california, usa",18.0
250851,"springfield, ohio, usa",21.0
257025,"hamburg, hamburg, germany",26.0
258121,"surrey, britishcolumbia, canada",25.0
258334,"pinckney, michigan, usa",31.0
258717,"selfkant, nordrheinwestfalen, germany",18.0
262459,"mountainview, california, usa",34.0
262998,"melbourne, victoria, australia",34.0
264152,"boston, massachusetts, usa",33.0
265676,"sterling, virginia, usa",36.0
265972,"olympia, washington, usa",36.0
266229,"kent, washington, usa",24.0
268774,"fremont, california, usa",82.0
270605,"bourbonnais, illinois, usa",36.0
273813,"lynchburg, virginia, usa",37.0
275922,"groves, texas, usa",47.0
278221,"oshawa, ontario, canada",32.0
278843,"pismobeach, california, usa",28.0
25217,"burnley, england, unitedkingdom",34.0
125878,"foxboro, massachusetts, usa",39.0
132582,"sandonatomilanese, milano, italy",20.0
133225,"irvine, california, usa",28.0
255679,"lagos, unknown, others",24.0
257495,"montreal, quebec, canada",23.0
69,"vancouver, britishcolumbia, canada",29.0
238865,"minneapolis, minnesota, usa",50.0
248805,"denver, colorado, usa",34.0
3154,"newyork, newyork, usa",35.0
16777,"hummelstown, pennsylvania, usa",30.0
21469,"ipswich, england, unitedkingdom",36.0
23699,"minneapolis, minnesota, usa",25.0
48057,"toronto, ontario, canada",38.0
58210,"manchester, unknown, unitedkingdom",23.0
68412,"glasgow, glasgow, unitedkingdom",19.0
88212,"stockholm, stockholm, sweden",27.0
164096,"lisboa, lisboa, portugal",29.0
222716,"adelaide, southaustralia, australia",33.0
225411,"hamilton, ontario, canada",30.0
228889,"toronto, ontario, canada",27.0
261037,"manchester, england, unitedkingdom",35.0
263941,"epsom, surrey, unitedkingdom",30.0
272462,"beachmere, queensland, australia",34.0
276394,"pasorobles, california, usa",29.0
70,"rochester, newyork, usa",44.0
73,"wentzville, missouri, usa",38.0
23869,"stpeters, missouri, usa",42.0
62966,"fairfax, virginia, usa",23.0
98547,"columbia, southcarolina, usa",43.0
228206,"minneapolis, minnesota, usa",30.0
75,"longbeach, california, usa",37.0
7082,"carlisle, pennsylvania, usa",37.0
7809,"seattle, washington, usa",32.0
9660,"albuquerque, newmexico, usa",35.0
21229,"blairmore, alberta, canada",31.0
21708,"albuquerque, newmexico, usa",44.0
24140,"myerstown, pennsylvania, usa",14.0
25850,"masticbeach, newyork, usa",50.0
29177,"nampa, idaho, usa",38.0
34222,"denton, texas, usa",22.0
43157,"windsor, ontario, canada",22.0
43163,"kalamazoo, michigan, usa",21.0
43486,"sanjose, california, usa",37.0
47861,"lasvegas, nevada, usa",38.0
50547,"toronto, ontario, canada",32.0
57379,"louisville, kentucky, usa",35.0
58594,"baltimore, maryland, usa",33.0
59900,"lethbridge, alberta, canada",24.0
63891,"philadelphia, pennsylvania, usa",25.0
72532,"tewksbury, massachusetts, usa",38.0
74833,"hamburg, hamburg, germany",35.0
79736,"sellersville, pennsylvania, usa",26.0
79939,"darien, wisconsin, usa",31.0
81015,"saskatoon, saskatchewan, canada",15.0
83116,"cambridge, massachusetts, usa",32.0
85426,"chisholm, minnesota, usa",23.0
92524,"chicago, illinois, usa",42.0
101731,"princegeorge, britishcolumbia, canada",34.0
101882,"harrodsburg, kentucky, usa",18.0
103526,"harrodsburg, kentucky, usa",18.0
105160,"portland, oregon, usa",35.0
110599,"newwestminster, britishcolumbia, canada",34.0
111444,"washington, dc, usa",36.0
112709,"stockport, cheshire, unitedkingdom",42.0
122801,"elmgrove, wisconsin, usa",38.0
123215,"carmichael, california, usa",27.0
124378,"brooklyn, newyork, usa",29.0
132550,"victoria, britishcolumbia, canada",36.0
135301,"sarnia, ontario, canada",23.0
139387,"hamilton, ontario, canada",30.0
140410,"stlouis, missouri, usa",26.0
141954,"thiensville, wisconsin, usa",36.0
143908,"edmonton, alberta, canada",29.0
144120,"toronto, ontario, canada",29.0
148452,"chicago, illinois, usa",31.0
153525,"londesborough, ontario, canada",32.0
155913,"regensburg, bayern, germany",36.0
163059,"saltlakecity, utah, usa",32.0
169252,"soldotna, alaska, usa",32.0
169979,"ferndale, washington, usa",41.0
171970,"elmhurst, illinois, usa",39.0
180865,"eureka, california, usa",28.0
181507,"bellingham, washington, usa",32.0
187170,"chesapeake, virginia, usa",33.0
188799,"redding, california, usa",23.0
189835,"honolulu, hawaii, usa",34.0
194543,"vancouver, britishcolumbia, canada",32.0
197727,"cobourg, ontario, canada",16.0
202664,"balga, westernaustralia, australia",58.0
204205,"norwich, connecticut, usa",36.0
207494,"huntsville, alabama, usa",42.0
209147,"sacramento, california, usa",32.0
210731,"washington, dc, usa",32.0
210874,"toronto, ontario, canada",26.0
216829,"parker, colorado, usa",36.0
218318,"ottawa, ontario, canada",32.0
222977,"portland, oregon, usa",42.0
225286,"lubbock, texas, usa",47.0
226965,"clemson, southcarolina, usa",47.0
227146,"bethlehem, newhampshire, usa",33.0
228433,"nanaimo, britishcolumbia, canada",32.0
230699,"seattle, washington, usa",30.0
231263,"cornwall, ontario, canada",27.0
231374,"montreal, quebec, canada",20.0
231393,"montreal, quebec, canada",28.0
235109,"melbourne, victoria, australia",32.0
238396,"soldotna, alaska, usa",38.0
241495,"grandrapids, michigan, usa",31.0
244593,"huntsville, alabama, usa",33.0
245281,"montreal, quebec, canada",34.0
246625,"ranchosantamargarita, california, usa",55.0
249894,"duncansville, pennsylvania, usa",35.0
249953,"toronto, ontario, canada",33.0
251580,"brighton, michigan, usa",39.0
253482,"vallejo, california, usa",24.0
256384,"santaana, california, usa",32.0
258550,"neworleans, louisiana, usa",38.0
270919,"madison, wisconsin, usa",26.0
271374,"seattle, washington, usa",42.0
272504,"clarkston, michigan, usa",32.0
275276,"evansville, indiana, usa",33.0
276050,"beacon, newyork, usa",30.0
2375,"norfolk, virginia, usa",20.0
6563,"burien, washington, usa",31.0
10447,"chicago, illinois, usa",38.0
11451,"millersville, maryland, usa",43.0
11648,"sacramento, california, usa",60.0
12549,"fortworth, texas, usa",49.0
16106,"albany, california, usa",44.0
19422,"indialantic, florida, usa",37.0
21207,"friendswood, texas, usa",42.0
22818,"franklin, pennsylvania, usa",28.0
25601,"gilbert, arizona, usa",41.0
31987,"tacoma, washington, usa",36.0
32122,"southdaytona, florida, usa",24.0
36124,"goodyear, az, usa",38.0
37891,"walden, newyork, usa",27.0
40563,"indianapolis, indiana, usa",49.0
43321,"cincinnati, ohio, usa",17.0
44128,"statesville, northcarolina, usa",61.0
44893,"alexandria, virginia, usa",36.0
46909,"howell, newjersey, usa",31.0
48764,"suffolk, virginia, usa",46.0
51386,"adrian, michigan, usa",41.0
71188,"losangeles, california, usa",26.0
75498,"berkeley, california, usa",29.0
79475,"childersburg, alabama, usa",37.0
79674,"rossville, georgia, usa",43.0
80404,"santarosa, california, usa",41.0
82885,"fairburn, georgia, usa",41.0
87960,"yountville, california, usa",48.0
88170,"charlotte, northcarolina, usa",38.0
89014,"surfsidebeach, southcarolina, usa",35.0
96475,"vilanovadegaia, porto, portugal",26.0
98097,"lososos, california, usa",38.0
100115,"newlenox, illinois, usa",42.0
104311,"salinas, puertorico, usa",34.0
107021,"indianapolis, indiana, usa",45.0
113435,"bratenahl, ohio, usa",49.0
118471,"denver, colorado, usa",41.0
119107,"berkeley, california, usa",30.0
119768,"somis, california, usa",63.0
125009,"sandiego, california, usa",43.0
135351,"greenwood, southcarolina, usa",23.0
139715,"madison, connecticut, usa",51.0
145412,"parsippany, newjersey, usa",60.0
145861,"rochester, newyork, usa",39.0
169964,"columbia, missouri, usa",61.0
170415,"tacoma, washington, usa",30.0
171859,"mississauga, ontario, canada",35.0
174709,"bellevue, nebraska, usa",37.0
177195,"bayside, newyork, usa",20.0
178458,"cheriton, virginia, usa",66.0
183277,"asheville, northcarolina, usa",38.0
